,Correction,Forward,Successor,init
102,201,8,17,10
103,193,5,2,7
104,196,5,2,6
105,204,5,7,7
106,209,5,2,7
107,196,5,8,7
108,190,5,6,7
109,194,5,13,7
110,197,9,6,11
111,194,6,2,8
112,183,8,2,10
113,200,7,14,9
114,194,7,17,9
115,205,5,2,7
116,181,5,27,7
117,186,4,2,6
118,189,5,3,7
119,190,5,2,7
120,197,8,7,10
121,201,8,2,10
122,202,6,7,8
123,208,4,2,6
124,197,6,2,8
125,192,6,3,9
126,194,5,2,7
127,190,4,2,6
128,210,5,11,7
129,184,4,19,6
130,189,7,6,9
131,194,8,9,10
132,187,7,12,9
133,180,9,2,11
134,187,6,10,8
135,195,4,28,6
136,203,4,2,6
137,200,8,18,9
138,185,5,19,7
139,188,4,2,6
140,201,6,8,8
141,184,7,2,9
142,211,6,8,8
143,182,4,21,6
144,202,9,50,11
145,190,5,6,7
146,197,4,24,6
147,190,9,30,11
148,207,8,8,10
149,210,6,6,8
150,190,5,2,7
151,184,5,15,7
152,191,5,2,7
153,195,5,2,7
154,188,5,22,7
155,188,9,23,11
156,184,5,6,6
157,214,7,2,9
158,207,4,2,6
159,204,4,2,6
160,190,5,2,7
161,184,5,2,7
162,201,4,19,6
163,206,4,2,6
164,185,4,2,6
165,188,9,19,11
166,185,5,2,6
167,185,7,2,9
168,189,5,26,7
169,188,8,12,10
170,178,7,33,8
171,191,8,2,10
172,203,6,2,8
173,196,6,19,8
174,210,5,2,7
175,204,6,2,8
176,197,6,13,7
177,196,5,11,7
178,202,6,7,8
179,203,4,2,6
180,196,9,13,11
181,188,8,2,10
182,182,9,3,11
183,185,7,23,9
184,188,6,10,8
185,185,8,2,10
186,190,4,2,6
187,186,6,25,7
188,212,8,6,10
189,200,5,2,7
190,189,8,24,10
191,205,4,2,6
192,197,5,3,6
193,187,5,20,7
194,195,6,2,8
195,211,8,7,10
196,194,5,2,6
197,203,5,2,6
198,188,9,2,11
199,188,6,2,8
200,181,6,18,7
201,194,7,2,9
202,196,0,24,11
203,184,4,2,6
204,195,4,3,7
205,181,9,6,11
206,188,4,11,6
207,199,6,2,8
208,189,6,2,7
209,188,7,3,9
210,199,4,11,6
211,189,5,2,7
212,202,5,2,7
213,199,8,2,10
214,213,7,2,9
215,199,5,7,6
216,193,0,41,11
217,196,5,2,7
218,203,4,7,6
219,189,5,2,7
220,193,4,10,7
221,188,6,2,8
222,209,5,2,7
223,201,6,2,8
224,208,5,7,7
225,182,5,2,7
226,192,8,14,9
227,206,9,2,11
228,202,7,2,9
229,186,9,2,11
230,183,6,2,8
231,186,5,8,7
232,205,9,2,11
233,197,6,2,8
234,203,4,18,6
235,188,8,20,10
236,186,7,2,9
237,199,5,2,7
238,208,6,9,8
239,187,7,10,9
240,204,10,2,12
241,187,6,21,8
242,200,6,7,6
243,182,8,2,10
244,181,9,2,11
245,204,5,2,7
246,184,8,11,10
247,187,9,2,11
248,189,4,2,6
249,193,5,25,8
250,185,5,6,6
251,189,9,2,11
252,182,5,10,7
253,208,8,2,10
254,207,5,22,6
255,188,5,2,7
256,197,9,2,11
257,195,5,8,7
258,185,6,2,7
259,210,5,2,7
260,208,7,7,9
261,193,5,8,7
262,194,6,7,8
263,203,5,17,6
264,194,6,3,9
265,190,5,2,7
266,191,7,2,9
267,184,4,6,6
268,186,6,8,8
269,188,9,2,11
270,202,8,2,10
271,202,5,44,7
272,188,8,3,10
273,203,4,11,6
274,183,4,40,6
275,202,7,16,8
276,211,9,26,9
277,195,8,20,10
278,196,4,13,6
279,201,8,2,10
280,209,6,2,8
281,187,6,10,8
282,183,8,2,10
283,187,6,2,8
284,193,7,3,9
285,206,7,7,9
286,198,8,2,10
287,195,5,2,7
288,196,9,7,11
289,187,8,10,9
290,198,4,2,6
291,183,4,2,6
292,201,8,16,10
293,191,5,2,7
294,197,4,9,6
295,188,6,7,8
296,209,6,6,7
297,182,7,14,9
298,198,6,9,8
299,211,9,2,10
300,188,7,2,9
301,199,7,2,9
302,201,6,2,8
303,205,9,13,11
304,209,7,4,9
305,185,8,2,10
306,204,4,7,6
307,185,5,2,7
308,205,5,25,6
309,184,7,39,7
310,208,4,2,6
311,204,6,2,8
312,198,4,2,6
313,186,8,14,9
314,197,4,9,6
315,202,8,2,10
316,186,9,2,11
317,186,7,2,8
318,185,4,2,6
319,192,7,2,9
320,200,5,20,7
321,196,5,6,7
322,184,5,2,7
323,187,6,2,8
324,206,4,2,6
325,184,8,2,10
326,207,8,2,10
327,190,5,7,7
328,201,6,2,8
329,195,7,2,9
330,196,4,3,7
331,186,5,2,7
332,185,5,2,7
333,200,7,2,8
334,198,4,2,6
335,196,5,25,7
336,210,8,7,10
337,198,5,15,6
338,202,8,2,10
339,210,9,3,11
340,205,6,2,8
341,191,8,16,11
342,193,7,15,10
343,191,9,46,10
344,185,7,22,8
345,207,7,19,8
346,186,7,2,9
347,210,5,11,7
348,204,4,2,6
349,191,8,3,11
350,199,4,13,6
351,189,4,6,6
352,200,5,2,7
353,184,4,2,6
354,207,8,15,9
355,200,6,11,8
356,195,5,2,7
357,200,5,10,7
358,183,5,2,7
359,195,8,6,10
360,190,4,11,6
361,183,4,12,6
362,193,5,23,7
363,191,8,2,10
364,203,7,2,9
365,194,5,3,7
366,198,5,6,7
367,184,4,12,6
368,195,6,2,7
369,208,9,2,11
