,Correction,Forward,Successor,init
197,203,4,2,6
198,179,5,2,7
199,163,5,2,7
200,196,6,16,7
201,155,6,2,8
202,185,0,14,9
203,199,6,2,8
204,214,4,2,6
205,154,5,6,7
206,194,5,9,7
207,187,4,2,6
208,153,4,2,6
209,179,4,2,6
210,174,5,9,7
211,196,6,2,7
212,149,5,28,7
213,207,7,2,9
214,203,8,2,10
215,174,5,7,6
216,212,1,27,9
217,151,5,2,7
218,203,6,3,7
219,153,6,2,7
220,210,6,7,8
221,202,5,2,7
222,204,5,2,7
223,193,6,2,8
224,203,6,6,7
225,197,4,2,6
226,152,6,12,8
227,204,7,2,9
228,174,6,2,8
229,157,7,2,9
230,198,5,2,7
231,173,5,2,7
232,205,7,2,9
233,183,5,2,7
234,202,3,13,5
235,174,7,18,7
236,160,7,2,9
237,153,5,2,7
238,203,10,8,10
239,202,5,9,7
240,204,7,2,9
241,198,7,14,9
242,186,5,7,6
243,195,8,2,9
244,155,5,2,7
245,204,4,2,6
246,155,4,10,6
247,179,7,2,9
248,150,7,6,9
249,210,6,19,8
250,161,9,13,9
251,205,7,2,9
252,199,6,11,6
253,206,8,2,9
254,200,8,41,7
255,154,5,2,7
256,187,7,2,9
257,156,6,2,8
258,202,6,2,6
259,205,5,2,7
260,203,5,6,7
261,154,6,8,8
262,180,6,2,8
263,203,5,17,6
264,205,6,13,8
265,151,5,7,6
266,148,6,2,8
267,156,5,7,6
268,197,7,8,7
269,204,5,2,7
270,193,5,2,7
271,199,5,30,7
272,179,5,2,7
273,201,5,7,7
274,150,5,25,7
275,203,7,12,7
276,202,8,25,9
277,197,7,49,8
278,204,6,13,6
279,174,4,2,6
280,203,7,2,9
281,202,5,7,7
282,195,7,2,9
283,160,6,3,8
284,153,8,2,8
285,204,7,7,9
286,191,9,2,10
287,150,6,2,8
288,154,7,9,9
289,204,5,7,7
290,206,4,2,6
291,200,4,3,6
292,172,6,14,8
293,169,4,2,6
294,171,4,8,6
295,197,4,6,6
296,201,6,12,6
297,157,6,11,8
298,186,4,9,6
299,206,7,2,9
