,Correction,Forward,Successor,init
144,225,7,53,10
145,200,5,5,7
146,208,4,26,6
147,207,7,15,10
148,216,8,8,10
149,221,6,6,8
150,200,5,2,7
151,196,4,15,6
152,205,6,2,8
153,208,7,2,9
154,198,4,20,6
155,202,9,22,11
156,197,4,6,5
157,219,9,3,10
158,216,6,2,7
159,213,5,2,7
160,204,5,2,7
161,199,7,2,9
162,210,5,21,7
163,214,4,4,8
164,197,3,2,5
165,206,7,16,11
166,197,3,2,5
167,200,5,2,7
168,204,5,24,7
169,202,8,11,10
170,190,10,26,11
171,201,9,2,11
172,211,5,4,9
173,207,5,20,7
174,220,5,2,7
175,213,4,2,6
176,206,4,14,6
177,208,5,11,7
178,212,6,9,8
179,213,4,2,6
180,207,7,12,7
181,203,6,4,10
182,196,5,2,7
183,199,9,20,11
184,201,6,7,8
185,198,8,2,10
186,204,4,2,6
187,202,9,10,7
188,219,4,7,6
189,210,4,2,6
190,199,8,22,10
191,215,4,2,6
192,208,4,2,6
193,198,6,25,7
194,206,7,2,9
195,220,8,9,10
196,205,4,2,6
197,212,5,2,7
198,201,9,2,11
199,203,5,2,7
200,198,7,12,9
201,208,8,2,10
202,208,0,26,11
203,204,5,4,9
204,212,4,5,9
205,194,8,6,10
206,202,6,7,8
207,210,4,2,6
208,199,5,2,7
209,203,8,2,10
210,209,4,10,6
211,202,7,2,9
212,210,5,2,7
213,211,5,4,9
214,220,7,2,9
215,209,5,6,6
216,208,0,36,11
217,206,7,2,9
218,212,7,9,8
219,201,7,2,9
220,209,4,11,9
221,203,7,2,9
222,220,6,2,8
223,212,7,2,9
224,216,7,6,9
225,202,6,4,9
226,206,9,18,10
227,216,6,2,8
228,211,8,2,10
229,198,8,2,10
230,203,5,4,9
231,201,7,7,9
232,217,7,2,9
233,208,5,2,7
234,212,5,18,7
235,201,7,15,9
236,201,5,2,7
237,207,5,2,7
238,216,6,15,8
239,202,7,8,9
240,212,7,3,9
241,201,6,19,10
242,209,5,7,5
243,197,9,3,11
244,194,9,2,11
245,213,5,2,7
246,197,8,9,10
247,200,9,2,11
248,199,4,2,6
249,210,4,22,9
250,198,4,6,6
251,209,6,5,11
252,202,5,13,8
253,230,8,4,10
254,217,7,26,8
255,200,5,2,7
256,209,8,2,10
257,208,7,8,9
258,206,4,4,8
259,221,6,2,8
260,218,5,7,7
261,207,8,7,10
262,205,7,7,8
263,212,6,19,8
264,210,5,5,10
265,202,7,2,9
266,200,7,2,9
267,196,4,7,6
268,201,7,9,11
269,208,6,5,11
270,212,5,3,7
271,210,5,49,7
272,202,8,2,10
273,210,4,7,6
274,195,5,41,7
275,210,5,15,9
276,216,6,31,7
277,210,5,21,9
278,208,4,14,8
279,211,5,2,7
280,215,5,2,7
281,202,5,7,7
282,198,8,2,10
283,202,6,2,8
284,207,7,2,9
285,216,6,9,8
286,209,8,2,10
287,205,7,2,9
288,208,9,7,11
289,202,9,7,11
290,210,4,4,8
291,203,4,4,8
292,210,9,15,11
293,205,4,2,6
294,209,4,9,6
295,201,7,6,9
296,218,12,8,12
297,197,7,14,9
298,209,5,11,7
299,220,6,2,7
300,202,8,3,10
301,210,6,2,8
302,209,5,2,7
303,215,6,15,7
304,218,7,2,9
305,198,8,2,10
306,213,4,9,6
307,197,9,2,11
308,215,8,25,8
309,200,5,24,7
310,218,5,2,7
311,212,5,4,9
312,207,4,2,6
313,200,7,12,9
314,209,4,9,6
315,211,10,2,11
316,206,5,10,10
317,202,9,4,10
318,197,4,2,6
319,201,8,2,10
320,208,5,20,7
321,208,5,6,7
322,196,4,3,7
323,201,7,2,9
324,216,4,2,6
325,197,8,2,10
326,215,6,5,9
327,201,7,7,8
328,212,5,2,7
329,206,7,2,9
330,213,4,5,9
331,199,9,2,11
332,205,4,4,8
333,210,5,3,6
334,209,4,2,6
335,207,5,20,8
336,217,8,7,10
337,207,5,15,7
338,212,4,2,6
339,219,7,2,9
340,214,6,2,8
341,207,6,15,11
342,209,5,15,10
343,201,7,42,10
344,199,6,21,10
345,213,6,25,8
346,199,8,2,10
347,220,7,11,8
348,214,4,2,6
349,208,5,5,10
350,209,4,15,6
351,199,4,6,6
352,208,5,2,7
353,196,4,2,6
354,219,6,21,8
355,211,6,13,8
356,208,4,2,6
357,210,4,10,6
358,198,7,2,9
359,206,7,6,9
360,204,6,7,8
361,197,5,13,7
362,204,9,19,11
363,201,8,2,10
364,213,5,10,7
365,204,7,2,9
366,206,5,6,7
367,197,4,11,6
368,207,6,2,7
369,217,6,2,8
370,200,10,2,10
371,198,7,13,8
372,199,5,27,7
373,199,8,2,10
374,206,4,13,6
