,Correction,Forward,Successor,init
194,194,7,2,9
195,202,8,23,9
196,192,5,2,6
197,199,4,2,6
198,180,8,2,10
199,182,5,3,7
200,186,5,16,6
201,184,7,2,9
202,197,0,22,10
203,189,4,2,6
204,197,4,2,6
205,174,8,7,10
206,180,4,10,6
207,202,5,2,7
208,180,5,2,6
209,180,7,2,9
210,192,5,10,7
211,178,4,2,6
212,187,5,2,7
213,195,7,2,9
214,208,7,2,9
215,192,6,7,7
216,197,1,37,11
217,186,6,2,8
218,199,6,2,7
219,180,4,2,6
220,196,4,7,6
221,185,5,2,7
222,204,7,2,9
223,202,7,2,9
224,202,5,6,7
225,187,4,2,6
226,182,7,16,8
227,203,8,2,10
228,194,8,2,10
229,179,5,2,7
230,188,3,2,5
231,181,4,7,6
232,201,5,2,7
233,195,6,3,8
234,199,3,18,5
235,178,7,19,9
236,179,7,2,9
237,185,5,2,7
238,202,5,9,7
239,184,6,10,7
240,200,6,2,8
241,185,7,16,9
242,199,6,16,6
243,175,8,3,10
244,174,8,2,10
245,200,3,2,5
246,177,7,10,9
247,179,8,2,10
248,180,5,6,7
249,196,7,18,6
250,177,3,13,5
251,195,5,2,7
252,187,4,10,6
253,203,7,2,9
254,202,6,23,7
255,180,5,2,7
256,198,8,2,10
257,184,7,8,9
258,191,4,2,6
259,205,7,2,9
260,206,5,6,7
261,183,7,8,9
262,195,7,2,9
263,199,4,20,5
264,195,6,10,8
265,181,5,2,7
266,181,5,2,7
267,177,5,7,7
268,185,7,7,9
269,194,6,2,8
270,201,7,2,9
271,198,5,42,7
272,181,8,2,10
273,197,6,8,7
274,175,5,37,7
275,199,7,13,8
276,205,9,27,9
277,185,9,54,10
278,192,4,14,6
279,193,5,2,7
280,202,6,2,8
281,185,5,8,7
282,176,8,2,10
283,180,7,2,9
284,183,7,2,9
285,205,8,8,10
286,199,8,2,10
287,185,4,2,6
288,184,5,7,7
289,188,5,6,7
290,194,4,2,6
291,188,3,2,5
292,192,8,14,10
293,185,5,2,7
294,190,5,8,7
295,178,4,6,6
296,205,6,11,7
297,176,8,13,9
298,201,5,10,7
299,206,7,2,9
300,189,5,2,7
301,200,8,2,10
302,186,4,2,6
303,202,5,9,7
304,205,8,2,9
305,178,7,2,9
306,200,4,8,6
307,178,8,2,10
308,200,5,25,6
309,178,6,40,7
310,203,4,2,6
311,200,7,3,9
312,186,5,2,6
313,177,7,11,8
314,190,5,8,7
315,192,9,2,10
316,192,6,2,8
317,186,8,2,8
318,177,4,2,6
319,182,5,2,7
320,184,5,34,6
321,186,6,6,7
322,177,5,2,7
323,178,4,2,6
324,204,4,2,6
325,177,7,2,9
326,202,7,3,9
327,181,5,8,7
328,200,6,2,8
329,193,8,6,10
330,198,3,2,5
331,178,5,2,7
332,190,4,2,6
333,203,6,2,7
334,187,6,2,7
