,Correction,Forward,Successor,init
109,196,4,12,6
110,204,8,6,10
111,197,7,2,9
112,184,7,2,9
113,198,6,15,8
114,195,7,15,9
115,208,4,3,6
116,194,6,29,7
117,188,5,2,7
118,188,4,2,6
119,189,5,2,7
120,203,7,6,9
121,199,7,2,9
122,207,5,2,7
123,212,4,2,6
124,201,7,2,7
125,205,4,2,6
126,190,5,2,7
127,189,4,2,6
128,210,4,9,6
129,186,4,20,6
130,194,5,6,7
131,197,8,8,10
132,195,5,9,7
133,181,8,2,10
134,186,4,2,6
135,193,5,20,6
136,206,4,2,6
137,201,7,15,8
138,186,5,10,7
139,188,4,2,6
140,200,7,7,9
141,184,5,2,7
142,209,6,29,8
143,182,8,13,9
144,203,6,37,8
145,190,5,6,7
146,202,5,20,6
147,204,10,23,11
148,211,8,2,9
149,209,5,11,7
150,189,4,3,6
151,186,4,11,6
152,191,4,10,6
153,191,6,3,8
154,188,6,20,7
155,197,9,16,10
156,182,5,6,6
157,218,8,2,10
158,211,4,2,5
159,208,4,2,6
160,194,5,2,7
161,186,6,2,8
162,204,4,18,6
163,209,4,2,6
164,187,5,2,6
165,204,9,19,10
166,187,7,2,6
167,186,5,3,7
168,188,5,23,7
169,187,5,11,6
170,178,5,30,7
171,189,4,2,6
172,207,4,2,6
173,199,5,16,7
174,214,8,2,10
175,209,5,2,7
176,191,4,11,6
177,194,5,10,7
178,208,4,6,6
179,208,4,2,6
180,191,6,12,7
181,193,8,21,10
182,182,6,2,8
183,185,8,15,10
184,186,6,2,7
185,185,6,2,7
186,192,4,2,6
187,185,9,27,8
188,216,4,6,6
189,202,5,2,6
190,188,7,20,9
191,209,4,2,6
192,194,4,2,6
193,187,5,23,7
194,197,6,2,8
195,209,6,26,8
196,197,5,2,6
197,207,5,2,7
198,188,7,2,9
199,190,5,2,7
200,196,4,18,6
201,192,6,2,8
202,202,0,23,10
203,199,4,2,6
204,208,4,3,6
205,182,8,6,10
206,189,4,11,6
207,204,5,2,7
208,189,5,2,7
209,188,7,2,9
210,199,4,7,6
211,187,5,2,7
212,194,5,2,7
213,206,7,2,9
214,217,8,2,10
215,201,5,7,6
216,204,0,36,10
217,192,6,2,8
218,207,4,2,6
219,187,5,3,7
220,207,5,8,7
221,195,5,2,7
222,210,5,2,7
223,206,8,2,10
224,212,6,6,8
225,197,5,2,7
226,190,9,16,10
227,209,5,2,7
228,200,7,2,9
229,188,7,2,9
230,198,4,2,6
231,187,5,6,7
232,205,5,2,7
233,200,5,2,7
234,203,4,17,6
235,185,7,19,9
236,187,5,2,7
237,192,5,2,7
238,212,5,9,7
239,194,5,10,7
240,204,7,2,9
241,196,7,17,9
242,203,5,15,6
243,182,9,2,10
244,182,8,2,10
245,204,4,2,6
246,185,6,10,7
247,187,8,2,10
248,188,4,6,6
249,206,4,19,6
250,182,4,15,6
251,205,8,2,10
252,197,4,10,6
253,208,7,2,9
254,207,5,22,6
255,186,4,2,6
256,203,7,2,9
257,192,6,6,8
258,201,4,2,6
259,211,5,2,7
260,212,8,6,10
261,191,7,8,9
262,198,8,2,9
263,203,4,18,6
264,204,7,15,9
265,188,4,2,6
266,188,6,2,8
267,187,5,6,6
268,195,6,8,8
269,204,5,2,7
270,207,6,2,8
271,206,5,44,7
272,189,7,2,9
273,206,4,10,6
274,184,4,29,6
275,206,5,13,7
276,213,10,24,10
277,195,8,53,9
278,202,4,13,6
279,200,5,2,7
280,211,5,2,7
281,195,7,8,9
282,183,7,2,9
283,188,5,2,7
284,191,6,2,8
285,210,6,11,8
286,203,8,3,10
287,191,5,2,7
288,192,5,7,7
289,195,5,7,7
290,205,4,2,6
291,198,4,2,6
292,199,7,14,9
293,193,4,2,6
294,198,4,7,6
295,186,5,6,7
296,214,9,6,10
297,185,8,14,9
298,203,4,9,6
299,213,6,3,8
300,196,4,2,6
301,204,8,2,10
302,193,4,2,6
303,208,7,9,8
304,212,6,2,8
305,186,5,2,7
306,208,4,8,6
307,187,8,2,10
308,205,5,24,6
309,185,6,41,6
310,208,4,2,6
311,208,7,2,9
312,193,6,2,7
313,185,6,14,7
314,198,4,7,6
315,200,7,2,9
316,202,9,2,11
317,196,7,2,6
318,182,4,2,6
319,188,6,2,7
320,191,5,17,7
321,194,5,6,7
322,187,4,2,6
323,186,5,2,7
324,210,5,2,6
325,185,7,2,9
326,207,6,2,8
327,188,5,7,7
328,206,7,2,9
329,197,7,7,9
330,209,4,2,6
331,186,8,2,10
332,200,4,2,6
333,205,6,2,7
334,195,4,2,6
335,202,5,20,7
336,214,8,10,10
337,190,4,11,6
338,201,5,2,7
339,213,6,2,8
