,Correction,Forward,Successor,init
181,165,6,18,8
182,168,5,2,7
183,167,8,14,9
184,172,5,2,7
185,176,7,2,9
186,176,5,3,7
187,173,6,27,6
188,185,6,6,8
189,182,4,2,6
190,177,7,21,9
191,183,4,2,6
192,180,3,2,5
193,176,4,14,6
194,177,6,2,8
195,184,7,22,9
196,176,5,2,6
197,178,4,2,6
198,173,7,2,9
199,174,4,2,6
200,163,6,14,7
201,177,7,2,9
202,177,0,22,9
203,166,5,2,7
204,176,4,3,7
205,173,7,5,9
206,176,5,9,7
207,184,4,2,6
208,177,4,2,6
209,173,7,3,9
210,181,4,6,6
211,173,5,2,7
212,178,4,31,6
213,179,7,2,9
214,186,5,2,7
215,181,5,7,6
216,173,0,35,9
217,181,4,3,6
218,178,5,2,6
219,177,6,2,7
220,174,4,7,7
221,172,6,3,8
222,185,6,2,8
223,181,6,3,8
224,181,6,6,8
225,164,4,2,6
226,175,6,16,8
227,184,7,2,9
228,180,5,2,7
229,171,8,2,9
230,165,5,2,7
231,175,5,2,7
232,179,5,2,7
233,181,4,2,6
234,177,5,13,7
235,172,6,17,8
236,170,6,2,8
237,181,4,2,6
238,181,5,10,7
239,172,6,8,8
240,178,7,2,9
241,167,6,11,8
242,179,5,18,6
243,168,7,2,9
244,173,7,2,9
245,178,4,2,6
246,176,8,8,10
247,172,4,2,6
248,177,4,6,6
249,173,4,20,7
250,173,3,10,5
251,173,6,3,9
252,165,3,9,5
253,181,7,2,9
254,182,5,19,6
255,173,5,2,6
256,178,6,2,8
257,177,7,6,9
258,170,4,4,7
259,186,6,2,8
260,185,4,7,6
261,176,6,7,8
262,178,6,2,8
263,177,4,17,5
264,174,5,12,8
265,177,6,6,8
266,177,6,2,8
267,171,4,6,6
268,165,6,7,8
269,172,5,7,8
270,180,5,2,7
271,175,5,40,7
272,174,7,2,9
273,175,4,7,6
274,170,4,36,6
275,180,7,12,8
276,183,7,26,7
277,168,8,50,9
278,176,5,11,6
279,181,4,2,6
280,182,4,2,6
281,172,5,7,7
282,169,6,2,8
283,171,4,2,6
284,176,7,2,9
285,185,7,8,9
286,178,7,2,9
287,181,5,2,7
288,176,4,6,6
289,170,6,9,8
290,178,3,2,5
291,166,4,4,6
292,179,6,14,8
293,177,3,2,5
294,181,3,8,5
295,171,5,6,7
296,183,6,11,7
297,167,8,12,8
298,183,4,9,6
299,187,7,2,9
300,171,6,2,8
301,179,6,2,8
302,182,4,2,6
303,183,8,8,10
304,186,7,2,9
305,176,8,2,9
306,179,3,6,5
307,171,4,2,6
308,179,6,18,6
309,168,5,36,7
310,183,4,2,6
311,182,5,2,7
312,179,3,2,5
313,171,6,11,8
314,181,4,8,6
315,179,8,3,10
316,171,6,3,9
317,164,7,2,7
318,173,4,2,6
319,178,6,2,8
