,Correction,Forward,Successor,init
181,198,6,20,8
182,217,5,2,7
183,139,5,19,7
184,213,5,3,7
185,175,7,2,7
186,144,5,2,7
187,148,9,31,7
188,175,6,7,7
189,149,5,2,6
190,163,5,21,7
191,172,8,2,7
192,166,7,3,9
193,177,6,16,7
194,153,7,2,9
195,178,7,22,9
196,146,6,2,6
197,183,6,2,8
198,198,7,2,9
199,142,6,2,8
200,198,6,12,7
201,161,5,3,7
202,162,0,15,9
203,204,6,2,8
204,228,5,2,7
205,177,7,2,9
206,211,7,9,7
207,162,5,2,7
208,179,8,2,9
209,197,5,2,7
210,147,5,9,7
211,213,5,2,7
212,156,5,27,7
213,206,6,2,8
214,176,7,2,9
215,149,6,7,6
216,228,1,29,9
217,161,5,2,7
218,182,5,2,7
219,179,8,2,9
220,224,7,9,9
221,224,7,2,9
222,183,7,2,9
223,167,7,2,9
224,177,7,7,8
225,202,6,2,7
226,161,6,12,7
227,181,7,7,9
228,146,8,2,10
229,141,6,2,8
230,203,6,2,8
231,193,6,2,8
232,187,6,2,8
233,157,5,2,7
234,185,7,16,7
235,193,6,19,7
236,142,8,2,9
237,161,6,2,8
238,175,7,7,8
239,223,7,14,9
240,186,5,2,7
241,200,8,13,9
242,163,9,7,8
243,212,12,2,9
244,177,5,2,7
245,187,4,2,6
246,173,5,16,7
247,198,7,2,9
248,176,8,9,9
249,224,7,19,9
250,181,9,12,9
251,210,7,2,9
252,204,6,12,7
253,188,6,2,7
254,179,10,46,7
255,152,7,2,9
256,164,7,2,9
257,161,6,2,8
258,207,7,2,7
259,184,6,2,8
260,173,5,7,7
261,162,5,9,7
262,154,6,2,8
263,185,6,19,6
264,215,8,13,9
265,178,5,8,7
266,161,5,2,7
267,150,6,8,7
268,200,8,7,8
269,209,6,2,8
270,166,6,2,7
271,174,6,33,8
272,198,5,2,7
273,178,5,7,7
274,149,7,28,9
275,191,9,12,9
276,172,6,25,7
277,198,9,44,9
278,197,7,12,7
279,146,7,2,9
