,Correction,Forward,Successor,init
221,207,8,2,10
222,224,8,3,11
223,220,7,2,9
224,225,7,6,9
225,203,5,5,9
226,210,9,22,11
227,232,9,3,11
228,221,8,2,10
229,206,10,2,12
230,204,4,4,8
231,206,9,7,10
232,221,8,4,12
233,215,7,2,9
234,218,6,25,10
235,208,10,19,11
236,206,6,2,8
237,211,5,2,7
238,225,7,17,9
239,205,8,10,10
240,220,6,4,10
241,204,6,23,11
242,218,6,8,6
243,203,11,2,12
244,200,10,2,12
245,219,4,31,8
246,204,9,10,11
247,209,11,2,12
248,207,4,2,6
249,211,6,23,10
250,202,4,8,6
251,211,8,4,12
252,204,6,13,9
253,222,8,4,12
254,221,6,23,9
255,205,5,2,7
256,216,8,2,10
257,211,8,8,10
258,208,4,5,9
259,225,5,3,8
260,225,5,8,7
261,210,10,9,11
262,212,7,7,9
263,243,5,21,8
264,213,6,5,11
265,206,7,2,9
266,206,8,2,10
267,204,3,7,5
268,203,6,11,11
269,210,5,5,10
270,222,8,2,10
271,220,7,58,9
272,211,10,2,12
273,220,6,12,8
274,204,5,20,7
275,217,8,17,11
276,226,9,33,10
277,212,7,21,11
278,213,4,15,8
279,219,5,2,7
280,225,6,2,8
281,206,9,9,11
282,205,10,2,12
283,207,5,2,7
284,211,9,2,11
285,223,8,21,11
286,217,9,2,11
287,209,9,2,11
288,211,5,7,7
289,205,9,9,11
290,213,4,4,8
291,205,4,4,8
292,220,9,19,11
293,211,4,3,6
294,215,4,13,6
295,209,8,6,10
296,228,11,9,12
297,201,10,15,11
298,217,6,11,8
299,225,7,3,10
300,206,10,2,12
301,218,6,2,8
302,213,5,2,7
303,221,6,18,9
304,223,8,4,11
305,205,9,2,11
306,220,6,14,8
307,205,10,2,12
308,219,7,28,9
309,206,7,24,9
310,223,6,4,10
311,219,6,4,10
312,211,4,2,6
313,208,7,13,9
314,215,4,10,6
315,220,9,3,11
316,208,6,10,11
317,204,7,4,10
318,202,4,2,6
319,206,8,11,10
320,212,5,27,7
321,212,10,6,12
322,202,4,2,6
323,209,8,2,10
324,223,6,2,7
325,203,9,2,11
326,221,8,4,12
327,206,8,9,10
328,221,5,2,7
329,213,8,2,10
330,214,4,5,9
331,209,10,3,12
332,207,5,4,9
333,218,5,2,6
334,213,4,2,6
335,211,7,26,12
336,227,8,7,10
337,211,5,17,7
338,220,10,2,12
339,224,8,3,11
340,221,10,2,12
341,210,7,18,12
342,212,6,16,11
343,204,8,45,11
344,201,6,22,10
345,223,7,26,9
346,206,10,2,12
347,224,5,8,8
348,221,5,3,7
349,211,7,5,12
350,217,4,15,6
351,207,4,6,6
352,212,6,2,8
353,201,4,2,6
354,223,9,21,12
355,220,8,11,10
356,215,4,2,6
357,218,10,2,12
358,203,8,2,10
359,213,8,7,10
360,214,6,11,8
361,204,5,13,7
362,210,10,22,12
363,208,9,2,11
364,222,6,12,8
365,208,8,2,10
366,210,5,7,7
367,201,5,10,7
368,213,6,2,7
369,224,6,3,9
370,205,11,2,12
371,205,6,11,8
372,204,5,30,7
373,206,9,2,11
374,213,6,28,7
375,220,6,4,10
376,220,6,6,8
377,210,4,2,6
378,215,4,5,9
379,223,8,4,12
380,204,9,2,11
381,212,4,16,6
382,220,6,7,9
383,220,7,3,9
384,216,4,10,6
385,201,5,30,6
386,217,4,6,6
387,207,8,2,10
388,207,8,2,10
389,202,8,2,10
390,204,10,2,12
391,222,5,10,9
392,226,8,3,11
393,218,5,11,7
394,205,5,8,9
