,Correction,Forward,Successor,init
142,184,6,26,8
143,220,13,14,8
144,206,8,19,10
145,178,7,6,7
146,164,5,18,6
147,226,7,21,9
148,203,9,2,9
149,207,6,7,8
150,180,5,2,7
151,152,5,16,7
152,223,4,9,6
153,160,4,2,6
154,176,5,19,7
155,232,8,14,9
156,189,9,6,9
157,188,7,2,8
158,185,5,2,6
159,198,4,6,6
160,225,5,38,6
161,146,4,2,6
162,193,6,12,7
163,222,5,2,7
164,156,5,2,7
165,227,7,2,9
166,147,10,2,7
167,146,4,2,6
168,157,4,16,6
169,204,5,15,7
170,187,7,21,9
171,169,7,2,9
172,219,6,2,8
173,162,5,18,6
174,187,4,2,6
175,180,5,2,7
176,162,7,12,9
177,168,8,10,9
178,178,5,7,7
179,183,4,2,6
180,166,5,12,6
181,212,7,19,9
182,225,4,2,6
183,142,4,17,6
184,226,4,2,6
185,185,6,2,6
186,152,4,2,6
187,153,7,30,6
188,188,8,6,9
189,160,5,2,6
190,167,5,21,7
191,184,7,2,6
192,169,7,2,9
193,178,5,13,6
194,160,6,2,8
195,202,6,18,8
196,157,5,4,6
197,197,4,2,6
198,206,7,2,9
199,148,4,2,6
200,215,6,14,7
201,164,4,2,6
202,167,1,14,9
203,218,4,3,6
204,238,4,2,6
205,188,7,6,9
206,222,6,9,6
207,167,5,2,6
208,180,6,2,7
209,205,4,2,6
210,158,4,9,6
211,226,4,2,6
212,160,5,27,7
213,224,7,2,9
214,188,7,3,9
215,160,6,7,6
216,236,1,35,9
217,163,5,2,6
218,196,6,2,7
219,182,7,2,7
220,234,6,8,7
221,229,8,2,9
222,207,6,2,8
223,176,6,2,8
224,194,7,7,6
225,217,5,2,6
226,165,6,11,7
227,202,7,2,9
228,156,6,2,8
229,145,4,2,6
230,218,5,2,7
231,200,5,2,7
232,208,7,2,9
233,163,5,2,7
234,206,6,14,6
235,201,5,17,6
236,145,6,2,7
237,165,4,2,6
238,193,7,7,8
239,231,7,9,9
240,207,4,2,6
241,215,9,14,9
242,168,7,7,6
243,222,9,3,9
244,189,5,2,7
245,208,4,2,6
246,184,4,16,6
247,206,7,2,9
248,176,8,9,9
249,232,5,17,7
250,192,8,12,8
251,225,7,2,9
252,218,5,10,6
253,209,6,2,7
254,205,9,41,6
255,156,7,2,9
256,169,4,2,6
257,163,5,3,7
258,222,7,2,7
259,208,6,2,8
260,185,4,7,6
261,163,5,9,7
262,161,6,2,8
263,206,7,16,5
264,228,6,14,8
265,181,4,6,6
266,164,4,2,6
267,152,5,7,6
268,214,8,8,8
269,224,5,2,7
270,176,5,2,7
271,190,4,27,6
272,206,4,2,6
273,193,5,6,7
274,151,7,27,9
275,213,9,13,9
276,186,9,21,10
277,210,9,50,8
278,217,8,12,8
279,156,5,2,7
280,191,5,2,7
281,230,5,7,7
282,222,4,2,6
283,145,5,2,7
284,165,6,2,6
285,202,7,6,9
286,173,7,2,9
287,164,5,2,7
288,167,7,9,9
289,231,5,7,7
290,223,5,2,7
291,220,4,2,6
292,152,6,12,8
293,153,4,2,6
294,157,4,9,6
295,225,7,9,9
296,183,7,10,6
297,145,6,12,7
298,166,5,6,7
299,205,6,2,8
300,232,4,2,6
301,174,7,2,8
302,165,6,2,8
303,199,5,7,7
304,204,6,2,8
