,Correction,Forward,Successor,init
168,137,6,18,8
169,189,8,14,10
170,164,7,23,9
171,148,7,2,9
172,204,6,2,8
173,166,6,20,7
174,188,7,2,9
175,181,5,2,7
176,146,5,11,7
177,145,7,11,9
178,179,6,7,8
179,184,4,2,6
180,143,6,14,7
181,199,6,17,8
182,207,5,2,7
183,135,7,19,9
184,207,5,2,7
185,164,6,2,7
186,151,4,2,6
187,136,8,29,7
188,189,7,7,8
189,157,6,2,7
190,145,5,19,7
191,185,7,2,7
192,146,7,3,9
193,160,7,14,8
194,161,5,2,7
195,193,8,23,8
196,156,5,2,6
197,192,4,2,6
198,191,5,2,7
199,147,6,2,8
200,202,6,16,7
201,142,5,2,7
202,168,0,15,9
203,206,5,2,7
204,223,5,2,7
205,165,6,7,8
206,204,7,9,7
207,169,5,2,7
208,161,8,2,9
209,190,5,2,7
210,155,5,7,6
211,207,6,2,8
212,141,6,30,7
213,206,6,2,8
214,190,6,2,8
215,157,6,8,6
216,218,1,27,9
217,142,5,2,7
218,192,5,2,7
219,164,6,2,7
220,219,6,7,8
221,212,7,2,9
222,197,5,2,7
223,177,6,2,8
224,190,6,8,7
225,204,7,2,7
226,142,5,12,7
227,194,7,2,9
228,153,7,2,9
229,136,8,2,10
230,205,5,2,7
231,186,5,2,7
232,196,6,2,8
233,164,5,2,7
234,193,5,14,6
235,186,6,17,7
236,143,6,2,7
237,143,6,2,8
238,190,6,8,7
239,212,6,9,8
240,195,5,2,7
241,201,6,13,8
242,170,7,7,6
243,207,8,2,9
244,166,5,2,7
245,196,5,2,7
246,162,4,16,6
247,191,7,2,9
248,157,7,7,9
249,218,6,20,8
250,170,9,12,9
251,212,7,2,9
252,205,6,12,7
253,197,8,2,9
254,193,9,47,8
255,138,6,2,7
256,170,7,2,9
257,142,6,2,8
258,209,6,2,6
259,198,5,2,7
260,186,6,7,8
261,142,7,7,9
262,162,6,2,8
263,195,6,17,7
264,213,6,15,8
265,163,5,6,7
266,142,5,3,7
267,139,5,7,6
268,201,10,9,9
269,211,6,2,8
270,177,6,2,8
271,186,5,34,7
272,191,5,2,7
273,189,5,9,7
274,135,5,25,7
275,199,8,13,8
276,187,8,24,9
277,195,8,46,9
278,203,6,12,6
279,154,7,2,9
280,189,5,4,7
281,212,5,7,7
282,207,5,2,7
283,144,5,2,7
284,141,7,2,6
285,195,5,9,7
286,175,7,2,8
287,142,5,2,7
288,144,7,9,9
289,213,5,7,7
290,205,4,4,7
291,207,4,2,6
292,149,7,11,9
293,152,4,2,6
294,155,5,9,7
