,Correction,Forward,Successor,init
207,197,6,2,8
208,187,5,2,7
209,185,8,2,10
210,201,4,10,6
211,187,5,2,7
212,199,5,2,7
213,200,9,2,11
214,209,8,2,10
215,200,5,7,6
216,189,0,40,11
217,194,6,2,8
218,201,6,6,7
219,184,5,2,7
220,191,5,10,8
221,184,5,2,7
222,206,6,2,8
223,197,8,2,10
224,205,6,6,8
225,183,7,2,9
226,194,9,18,10
227,203,8,2,10
228,201,7,2,9
229,188,8,2,10
230,184,5,2,7
231,183,6,7,8
232,202,10,2,12
233,195,7,2,9
234,200,5,17,7
235,183,7,20,8
236,188,6,2,8
237,196,6,2,8
238,205,7,13,8
239,183,6,10,8
240,201,8,2,10
241,190,8,21,10
242,195,5,6,6
243,180,9,2,10
244,180,8,2,10
245,201,3,2,5
246,183,8,10,10
247,182,9,2,11
248,187,4,2,6
249,191,4,26,7
250,181,4,6,6
251,189,9,2,11
252,182,4,9,6
253,205,8,2,10
254,204,7,21,8
255,192,4,2,6
256,192,8,2,10
257,196,6,9,8
258,186,5,2,7
259,207,6,2,8
260,204,5,6,7
261,194,6,9,8
262,193,7,11,9
263,200,3,20,5
264,192,7,3,10
265,185,5,2,7
266,190,6,2,8
267,186,4,7,6
268,188,9,9,10
269,188,9,2,11
270,199,7,2,9
271,200,8,41,8
272,184,8,2,10
273,199,6,9,8
274,186,4,43,6
275,203,8,13,10
276,206,10,24,10
277,197,9,18,10
278,199,4,14,6
279,202,6,2,8
280,206,7,2,9
281,183,5,9,7
282,181,8,2,10
283,189,5,2,7
284,194,7,2,8
285,203,9,6,11
286,194,8,2,10
287,193,6,2,8
288,196,9,8,11
289,183,8,10,10
290,199,4,2,6
291,183,5,2,7
292,200,7,13,9
293,194,6,2,8
294,199,4,7,6
295,187,6,6,8
296,206,10,6,11
297,184,7,13,8
298,196,6,9,8
299,208,8,2,9
300,184,7,2,9
301,195,8,2,10
302,198,5,2,7
303,202,4,12,6
304,206,7,2,9
305,184,8,2,10
306,201,3,8,5
307,187,10,2,12
308,202,5,23,6
309,182,4,25,6
310,205,4,2,6
311,205,5,2,7
312,195,4,2,6
313,185,5,12,7
314,199,4,8,6
315,201,7,2,8
316,186,9,6,11
317,188,9,2,10
318,180,4,2,6
319,191,4,2,6
320,197,5,27,7
321,196,5,7,7
322,187,5,2,7
323,186,5,2,7
324,203,4,2,6
325,183,8,2,10
326,204,8,2,10
327,185,5,7,7
328,198,7,2,9
329,194,7,2,9
330,193,4,3,7
331,181,9,2,11
332,185,5,2,7
333,197,7,2,8
334,197,4,2,6
335,197,4,26,6
336,205,9,7,11
337,196,4,18,6
338,202,9,3,11
339,207,7,2,9
340,202,8,2,10
341,190,8,24,11
342,191,5,15,8
343,190,9,47,10
344,188,5,24,7
345,204,8,22,10
346,185,7,2,9
347,206,6,8,8
348,201,4,2,6
349,191,7,18,10
350,194,4,11,6
351,187,4,6,6
352,197,5,2,7
353,179,3,2,5
354,205,7,16,9
355,197,8,11,10
356,198,4,2,6
357,201,6,10,7
358,185,6,2,8
359,194,7,7,9
360,189,4,11,6
361,181,4,11,6
362,191,10,19,11
363,191,6,2,8
364,199,7,9,9
365,192,4,2,6
366,195,5,6,7
367,180,4,12,6
368,194,10,2,11
369,205,8,2,10
370,187,7,2,9
371,182,5,13,6
372,191,4,29,6
373,182,8,2,10
374,196,6,11,8
375,206,6,2,8
376,199,7,7,9
377,195,4,2,6
378,195,4,3,7
379,206,9,2,11
