,Correction,Forward,Successor,init
109,208,5,27,7
110,209,8,8,11
111,209,8,2,10
112,197,9,2,11
113,216,9,15,11
114,209,10,20,12
115,218,5,3,8
116,198,7,36,10
117,203,4,2,6
118,199,6,2,8
119,200,5,2,7
120,210,9,8,11
121,217,8,2,10
122,216,6,11,8
123,221,4,2,6
124,211,7,2,9
125,204,7,3,10
126,204,6,5,8
127,203,5,2,7
128,223,7,10,9
129,201,4,20,6
130,198,8,6,10
131,208,8,9,10
132,196,8,14,10
133,194,9,2,11
134,199,8,10,10
135,208,4,31,6
136,215,4,2,6
137,212,8,16,10
138,198,5,20,7
139,197,4,2,6
140,218,7,2,9
141,198,8,2,10
142,222,8,9,10
143,193,4,19,6
144,213,10,64,12
145,202,5,6,6
146,212,4,20,6
147,203,7,15,10
148,218,9,13,11
149,223,7,7,9
150,202,4,2,6
151,201,5,10,6
152,201,4,2,6
153,208,7,2,9
154,201,4,20,6
155,198,8,28,10
156,197,5,6,6
157,225,8,2,10
158,220,4,2,6
159,215,5,2,7
160,199,8,2,10
161,204,7,2,9
162,214,4,18,6
163,219,6,3,9
164,203,5,2,7
165,204,9,26,12
166,202,5,2,6
167,205,8,2,10
168,204,5,25,7
169,199,9,12,11
170,192,10,32,12
171,204,10,2,12
172,219,7,2,9
173,210,6,25,8
174,223,10,2,12
175,217,5,2,7
176,208,4,14,6
177,209,4,11,6
178,216,5,7,7
179,216,4,2,6
180,207,10,11,11
181,201,5,3,8
182,194,5,2,7
183,204,9,26,11
184,197,8,10,10
185,199,9,2,11
186,209,4,2,6
187,205,6,12,7
188,223,9,6,11
189,214,4,2,6
190,202,9,18,11
191,218,4,2,6
192,210,4,2,6
193,199,5,22,7
194,210,8,2,10
195,222,7,9,9
196,208,5,2,7
197,214,5,2,7
198,199,6,2,8
199,208,5,2,7
200,196,6,29,8
201,208,7,2,9
202,209,0,28,12
203,199,4,3,7
204,204,4,3,7
205,195,9,6,11
206,198,5,7,7
207,213,5,2,7
208,201,5,2,6
209,200,8,2,10
210,213,4,12,6
211,198,7,2,9
212,211,5,2,7
213,212,9,3,12
214,224,8,2,10
215,213,5,9,6
216,203,0,47,12
217,207,4,2,6
218,215,6,8,7
219,200,5,2,7
220,205,7,12,9
221,197,7,2,9
222,222,7,2,9
223,214,8,2,10
224,221,5,7,7
225,197,4,3,7
226,206,10,20,11
227,218,10,2,12
228,219,7,2,9
229,204,9,2,11
230,198,4,3,7
231,200,6,6,8
232,218,10,2,12
233,211,6,2,8
234,216,5,24,7
235,200,8,18,10
236,206,5,2,7
237,208,5,2,7
238,221,6,16,8
239,196,8,11,10
240,217,10,2,12
241,200,7,22,10
242,213,6,8,6
243,195,10,2,12
244,195,9,2,11
245,218,5,2,7
246,198,8,11,10
247,198,9,2,11
248,202,4,2,6
249,203,6,30,9
250,198,4,6,6
251,205,9,3,12
252,199,4,11,7
253,220,10,2,12
254,220,7,27,8
255,204,6,2,7
256,210,8,2,10
257,208,7,8,9
258,202,5,3,7
259,223,5,2,7
260,221,5,7,7
261,207,7,9,9
262,209,8,7,10
263,217,5,20,6
264,206,6,3,9
265,201,5,2,7
266,204,8,2,10
267,201,5,6,6
268,200,5,10,8
269,204,9,3,12
270,216,7,2,9
271,215,5,47,7
272,200,9,2,11
273,214,4,6,6
274,203,4,19,6
275,216,7,14,8
276,222,9,27,10
277,209,8,11,11
278,210,5,16,8
279,217,9,2,11
280,221,6,2,8
281,196,8,9,10
282,196,9,2,11
283,207,6,2,8
284,207,7,2,9
285,218,10,8,12
286,211,9,2,11
287,206,5,2,7
288,208,5,6,6
289,197,8,12,10
290,211,4,3,7
291,200,4,3,7
292,217,8,19,10
293,210,5,2,7
294,213,4,13,6
295,198,8,6,10
296,222,6,7,7
297,201,8,15,9
298,212,5,11,7
299,222,8,2,9
300,197,9,2,10
301,212,8,2,10
302,210,6,2,8
303,217,10,13,12
304,220,9,2,11
305,199,8,2,10
306,215,4,6,6
307,203,9,2,11
308,219,6,25,7
309,197,6,24,8
310,221,5,2,7
311,218,7,6,9
312,209,4,2,6
313,197,7,12,9
314,213,4,10,6
315,218,6,2,7
316,202,9,10,12
317,201,7,5,9
318,198,4,2,6
319,204,7,11,9
320,209,5,26,6
321,210,5,6,7
322,201,4,3,6
323,198,8,2,10
324,219,4,2,6
325,198,9,2,11
326,219,10,3,12
327,201,5,7,7
328,215,7,2,9
329,210,8,2,10
330,205,5,3,8
331,197,5,2,7
332,202,4,3,7
333,214,6,2,7
334,211,4,2,6
335,210,9,30,12
336,221,10,7,12
337,209,5,17,6
338,218,9,2,11
339,221,7,2,9
340,216,7,2,9
341,203,8,14,11
342,205,6,13,9
343,203,7,54,10
344,199,7,28,9
345,219,7,21,9
346,200,9,2,11
347,222,7,7,9
348,217,4,2,6
349,204,8,3,11
350,212,4,14,6
351,202,4,6,6
352,209,5,2,7
353,197,5,2,7
354,221,7,19,9
355,214,8,8,10
356,213,5,3,7
357,216,10,2,12
358,203,7,2,9
359,210,8,8,10
360,199,4,11,6
361,195,5,13,7
362,208,9,24,11
363,204,10,2,11
364,216,5,8,7
365,205,6,2,8
366,207,5,6,7
367,197,4,14,6
368,210,6,2,7
369,220,10,2,12
370,204,6,3,8
371,195,6,13,7
372,204,7,30,9
373,197,9,2,11
374,209,6,27,7
375,219,5,4,8
376,218,7,7,9
377,209,3,2,5
378,207,4,4,8
379,221,10,2,12
380,195,9,9,11
381,209,4,17,6
382,214,8,7,10
383,218,8,2,10
384,212,4,10,6
385,201,5,27,7
386,215,4,7,6
387,200,5,3,7
388,202,5,2,7
389,202,6,2,8
390,202,9,2,11
391,220,5,8,7
392,223,8,2,10
393,216,10,11,12
394,199,4,7,7
395,207,7,11,7
396,206,9,11,11
397,196,5,2,7
398,208,7,13,10
399,199,9,4,11
