,Correction,Forward,Successor,init
324,212,5,2,7
325,184,8,2,10
326,214,8,2,10
327,188,5,8,7
328,207,5,2,7
329,203,7,8,9
330,209,5,2,7
331,182,6,2,8
332,200,4,2,6
333,206,6,2,7
334,197,4,2,6
335,204,5,25,7
336,215,7,7,9
337,194,5,15,7
338,204,5,2,7
339,217,7,2,9
340,215,7,2,9
341,203,8,13,10
342,204,7,16,9
343,199,9,46,10
344,196,7,23,9
345,213,6,24,8
346,186,8,2,10
347,216,6,7,8
348,211,5,2,7
349,204,8,2,10
350,207,5,16,7
351,189,5,7,7
352,194,4,2,6
353,180,5,2,7
354,215,9,19,9
