,Correction,Forward,Successor,init
252,181,5,11,7
253,198,8,2,10
254,197,4,24,6
255,185,4,2,6
256,188,9,2,11
257,189,8,9,10
258,184,6,2,7
259,202,5,3,7
260,199,5,7,7
261,187,7,8,9
262,186,6,2,8
263,193,3,20,5
264,190,7,3,9
265,183,5,2,7
266,184,5,2,7
267,180,3,7,5
268,179,7,8,9
269,187,6,2,8
270,192,6,2,8
271,193,6,43,7
272,183,9,2,11
273,193,5,8,7
274,179,6,36,7
275,193,8,14,9
276,200,8,27,9
277,186,8,19,10
278,189,4,14,6
279,193,8,2,10
280,199,6,3,8
281,181,4,8,6
282,180,7,2,9
283,181,7,2,9
284,187,8,2,10
285,199,8,7,10
286,188,7,2,9
287,186,5,3,7
288,188,8,10,10
289,181,7,10,9
290,190,3,2,5
291,182,3,2,5
292,191,7,13,10
293,186,5,2,7
294,191,5,8,7
295,182,5,7,7
296,201,10,6,11
297,177,9,12,10
298,190,6,10,8
299,202,7,2,9
300,182,6,2,8
301,189,8,2,10
302,190,4,2,6
303,198,8,9,10
304,200,8,2,10
305,182,7,3,9
306,196,4,7,6
307,181,9,2,11
308,194,5,24,6
309,178,5,49,7
310,198,4,2,6
311,194,7,3,9
312,187,4,2,6
313,181,7,11,9
314,191,5,8,7
315,192,9,2,10
316,185,8,2,10
317,180,9,2,10
318,179,5,2,7
319,184,5,3,7
320,189,5,20,7
321,187,5,7,7
322,180,4,2,6
323,182,5,2,7
324,198,4,2,5
325,182,8,2,10
326,197,9,2,11
327,183,5,8,7
328,191,5,2,7
329,185,8,2,10
330,190,5,2,7
331,180,8,2,10
332,184,5,2,7
333,192,6,2,7
334,189,4,2,6
335,187,6,26,7
336,200,8,7,10
337,188,4,15,6
338,194,9,2,11
339,201,7,2,9
340,197,9,2,11
341,188,9,14,11
342,188,6,12,8
343,181,7,42,8
344,178,6,22,8
345,198,6,23,8
346,183,9,2,11
347,201,7,10,9
348,196,4,2,6
349,189,8,2,10
350,189,4,11,6
351,184,5,7,7
352,189,4,2,6
353,178,4,2,6
354,201,7,18,9
355,190,7,10,9
356,190,6,2,8
357,192,4,10,6
358,178,6,2,8
359,185,7,7,9
