,Correction,Forward,Successor,init
252,188,3,11,5
253,203,6,2,8
254,202,8,18,6
255,176,5,2,7
256,196,7,2,9
257,177,7,7,9
258,191,3,2,5
259,208,5,2,7
260,206,4,6,6
261,175,5,6,7
262,196,6,2,8
263,198,4,17,5
264,193,4,12,6
265,173,4,2,6
266,172,7,2,9
267,177,3,6,5
268,187,6,8,8
269,194,4,2,6
270,201,6,2,8
271,197,5,41,7
272,170,6,2,8
273,198,3,6,5
274,171,4,30,6
275,203,4,13,6
276,205,7,23,8
277,189,7,49,8
278,198,3,12,5
279,194,5,2,6
280,203,5,2,7
281,186,4,7,6
282,170,5,2,7
283,182,5,2,7
284,175,6,2,8
285,206,7,8,9
286,197,7,2,9
287,176,7,2,9
288,176,5,6,7
289,187,4,7,6
290,199,3,2,5
291,189,3,2,5
292,192,8,13,9
293,189,4,2,6
294,192,3,8,5
295,168,4,7,6
296,204,5,10,6
297,178,11,12,10
298,199,5,9,7
299,209,5,2,7
300,188,4,2,6
301,198,6,2,8
302,179,4,2,6
303,205,7,10,9
304,208,5,2,7
305,172,7,2,9
306,202,3,7,5
307,177,7,2,9
308,200,5,22,5
309,175,5,34,6
310,204,3,2,5
311,205,3,2,5
312,179,4,2,5
313,169,6,13,7
314,194,5,6,6
315,193,8,2,9
316,192,7,2,9
317,187,6,2,7
318,169,4,2,6
319,173,5,2,7
320,177,5,27,6
321,178,4,5,6
322,174,4,2,6
323,169,4,2,6
324,205,3,2,5
325,170,6,2,7
326,202,6,2,8
327,173,5,6,7
328,200,5,2,7
329,195,6,6,8
