,Correction,Forward,Successor,init
107,201,5,18,7
108,196,8,6,10
109,201,5,14,7
110,207,9,9,11
111,203,8,2,10
112,194,8,2,10
113,204,9,14,11
114,203,8,17,10
115,215,6,2,8
116,192,5,35,7
117,198,3,2,5
118,198,5,2,7
119,199,5,2,7
120,205,10,7,12
121,205,8,2,10
122,209,5,11,7
123,214,4,2,6
124,204,6,2,8
125,200,7,3,10
126,197,5,6,7
127,195,3,2,5
128,217,7,10,9
129,197,5,19,6
130,193,5,6,7
131,203,8,11,10
132,192,6,11,8
133,191,8,2,10
134,193,5,10,7
135,200,5,25,7
136,209,4,2,6
137,210,9,14,11
138,193,4,19,6
139,192,3,2,5
140,207,7,2,9
141,195,7,2,9
142,215,6,7,8
143,188,4,18,6
144,211,9,51,11
145,195,5,6,6
146,205,5,16,6
147,200,9,14,11
148,213,8,9,10
149,217,6,5,8
150,196,5,2,6
151,195,3,10,5
152,199,4,2,6
153,202,5,2,7
154,193,4,22,6
155,192,8,23,10
156,193,4,6,5
157,218,8,2,10
158,213,4,2,6
159,210,3,2,5
160,194,5,2,7
161,194,7,2,9
162,207,4,17,6
163,216,5,2,7
164,196,4,2,6
165,199,8,22,11
166,197,5,2,6
167,194,4,3,6
168,198,5,25,7
169,194,8,12,10
170,188,9,30,11
171,197,7,2,9
172,212,8,2,10
173,203,6,20,8
174,215,9,2,11
175,210,5,2,7
176,200,4,14,6
177,202,4,10,6
178,209,5,6,7
179,210,4,2,6
180,201,8,11,10
181,198,8,2,10
182,189,9,2,11
183,196,7,21,8
184,196,5,9,7
185,196,8,2,10
186,198,4,2,6
187,199,8,12,8
188,216,8,6,10
189,205,4,2,6
190,195,7,27,9
191,211,4,3,6
192,202,4,2,6
193,195,5,24,7
194,203,7,3,9
195,217,6,7,8
196,201,4,2,6
197,209,4,2,6
198,194,9,2,11
199,197,4,2,6
200,189,8,27,8
201,202,5,2,7
202,204,0,24,11
203,193,3,4,6
204,201,3,3,6
205,192,8,6,10
206,196,4,6,6
207,207,5,2,7
208,196,7,2,9
209,195,8,2,10
210,203,4,10,6
211,197,5,2,7
212,205,5,2,7
213,209,4,2,6
214,217,7,2,9
215,204,5,6,6
216,198,0,41,11
217,200,5,2,7
218,209,5,7,6
219,196,5,2,7
220,201,5,8,8
221,193,5,2,7
222,216,6,2,8
223,209,8,2,10
224,214,5,6,7
225,190,4,3,7
226,200,8,17,10
227,213,9,2,11
228,206,8,2,10
229,199,8,2,10
230,191,3,3,6
231,194,5,6,7
232,212,4,2,6
233,204,6,2,8
234,210,4,18,6
235,193,6,18,8
236,195,4,2,6
237,202,4,2,6
238,214,6,12,8
239,192,5,10,7
240,211,7,2,9
241,196,9,15,10
242,205,6,8,6
243,191,8,2,10
244,192,8,2,10
245,211,3,2,5
246,195,7,11,9
247,193,8,2,10
248,194,4,2,6
249,201,4,25,7
250,194,3,7,5
251,201,8,3,11
252,194,5,10,8
253,215,9,2,11
254,214,5,30,6
255,199,4,2,6
256,205,8,2,10
257,202,5,7,7
258,198,4,3,7
259,217,6,2,8
260,213,6,7,7
261,201,5,9,7
262,203,7,10,9
263,210,3,18,5
264,202,6,3,9
265,197,4,2,6
266,196,6,2,7
267,196,4,6,6
268,197,6,9,8
269,200,8,3,11
270,210,7,2,9
271,209,5,45,7
272,195,8,2,10
273,208,5,7,7
274,194,5,40,6
275,211,9,14,10
276,215,8,23,9
277,207,8,19,10
278,207,4,13,6
279,205,5,3,7
280,214,5,2,7
281,192,5,9,7
282,193,7,2,9
283,196,7,2,9
284,201,5,2,7
285,213,8,6,10
286,206,8,2,10
287,199,5,2,7
288,201,4,6,6
289,192,8,10,10
290,208,3,3,5
291,195,3,3,6
292,204,8,15,10
293,199,4,2,6
294,203,4,11,6
295,196,5,6,7
296,215,10,6,11
297,192,7,13,8
298,206,4,8,6
299,217,8,2,9
300,193,7,2,9
301,207,8,2,10
302,204,4,2,6
303,212,8,12,10
304,215,7,2,9
305,196,7,2,9
306,210,3,7,5
307,198,9,2,11
308,211,7,25,6
309,193,5,26,7
310,215,4,2,6
311,213,7,2,9
312,201,4,2,6
313,195,5,13,7
314,203,4,7,6
315,205,7,2,8
316,198,7,8,10
317,195,8,3,8
318,193,3,2,5
319,196,7,11,9
320,202,4,28,6
321,202,5,6,7
322,195,4,2,6
323,196,6,2,8
324,212,4,2,6
325,195,7,2,9
326,214,9,2,11
327,197,4,9,6
328,209,6,4,8
329,204,8,2,10
330,202,3,3,6
331,192,9,2,11
332,197,4,3,7
333,208,6,2,7
334,203,4,2,6
335,207,4,22,6
336,214,8,8,10
337,201,4,16,6
338,206,8,2,10
339,216,7,2,9
340,211,7,2,9
341,199,9,14,11
342,200,6,12,9
343,200,10,43,11
344,195,8,22,10
345,212,6,18,8
346,197,7,2,9
347,216,5,7,7
348,211,4,2,6
349,201,8,3,11
350,205,4,14,6
351,194,4,7,6
352,203,3,2,5
353,192,3,2,5
354,215,7,15,9
355,210,8,7,10
356,203,4,2,6
357,205,4,9,6
358,193,4,2,6
359,204,8,6,10
360,197,5,7,6
361,190,4,11,6
362,201,9,19,11
363,197,7,2,9
364,210,6,8,8
365,198,5,2,7
366,201,4,6,6
367,193,3,11,5
368,204,9,2,10
369,214,8,2,10
370,197,6,2,8
371,191,5,11,6
372,198,5,27,7
373,194,7,2,9
374,202,5,16,7
375,214,7,2,9
376,207,6,6,8
377,201,4,2,6
378,204,3,4,6
379,216,9,2,11
380,192,9,2,11
381,203,4,11,6
382,210,6,6,8
383,205,7,2,9
384,206,4,7,6
